title,link,salary_raw,company,company_type,company_size_raw,scrape_time,description,salary_monthly,company_size,ln_salary,AI_general,AI_specialized,has_AI,AI_category,industry_type,experience_level,education,company_type_group,job_category
海外商务拓展（欧洲区域）,https://jobs.51job.com/hangzhou-qtq/172047283.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.5-2万,杭州珞米医疗科技,合资,少于50人,2026/5/14 20:37,"一、岗位职责
1、负责欧洲区域蛋白组学整体解决方案、科研试剂盒及多组学技术服务的市场开拓与商务拓展；
2、拓展欧洲科研高校、药企研发中心、CRO 机构、第三方实验室及本地合作渠道；
3、独立进行海外客户商务洽谈、合作模式设计、合同落地、项目跟进与售后维护；
4、熟悉欧洲科研及生物医药市场规则，持续输出市场分析与渠道布局建议；
5、参与欧洲学术会议、行业展会，推进公司自研蛋白组平台海外落地。
二、任职要求
1、硕士及以上学历，生物、医学、分析化学、生物信息学等相关专业，有欧洲区域留学经验优先；
2、1-3 年生命科学行业海外 BD / 销售经验，有质谱、多组学、生物试剂、NGS 行业从业经历优先；
3、商务英语精通，可熟练进行技术及商务全英文沟通；
4、具备国际商务思维，能适应跨时区工作及欧洲出差，有海外留学 / 工作经历优先。
三、薪资福利 & 岗位优势
1、全额缴纳社保公积金，法定节假日、带薪年假、节日福利、年度体检等福利全覆盖。
2、底薪高于行业平均水平，叠加行业高比例业绩提成 。
3、公司国内外品牌宣传布局完善，蛋白组学 AI 前沿赛道认可度高，行业客户基础扎实，自带市场口碑。
4、自研 Proteonano高通量蛋白组核心平台，高新技术企业 + 省企业研究院背书，产品硬核、赛道优质、成交阻力小。
5、高端高学历团队氛围，可参与欧洲国际学术会议与海外业务布局，长期职业发展含金量高。
职能类别：
海外销售",17500.0,少于50人,9.769956159911606,True,False,True,General-Purpose AI,Digital-Intensive,0-1 yr,Masters,Joint-Venture,Other
高端童装导购员-杭州大厦,https://jobs.51job.com/hangzhou-gsq/172072402.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,4-6千·13薪,利童（上海）商贸服务,外资（非欧美）,500-1000人,2026/5/14 20:37,"岗位职责:
- 提供优质顾客服务,为客人带来愉快的购物体验
- 努力完成销售和营运指标
- 保持店铺舒适度及货仓整洁
- 协助更换店铺陈列、橱窗摆设，确保符合品牌形象
- 严格遵守公司及店铺的各项规章制度

岗位要求:
- 亲和力强、个性热情乐观、形象良好
- 有奢侈品或服饰零售销售经验优先考虑
- 学习能力强，能够配合公司各类培训并运用到日常工作中；具有良好的客户服务意识和工作积极性
- 有运用新媒体科技，如小红书互动、淘宝、微信小程序销售为佳
- 初中及以上学历
职能类别：
促销员/导购员",5416.666666666667,500-1000人,8.597235899089775,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Foreign,Other
场景地编,https://jobs.51job.com/hangzhou/172069768.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,8千-1.3万,杭州数字场景科技,民营,少于50人,2026/5/14 20:37,"两年及以上经验，学历不限，8K-13K

岗位职责
1.场景设计与搭建：负责根据概念设计或脚本，在UE5中进行场景搭建、灯光、材质与镜头设计，全面把控场景构图与环境氛围。
2. 技术方案与优化：配合项目开发需求，提出技术解决方案；负责场景的性能优化，确保流畅运行。
3. 跨部门沟通：积极与策划、程序等其他部门沟通协作，具备良好的理解能力和沟通能力，确保项目需求高质量完成。

招聘要求：
1. 硬技能：精通UE5引擎及地编工作流程；熟悉蓝图系统；熟悉3DMax、Maya、ZBrush、Substance Painter、Photoshop等主流建模与贴图软件；掌握Houdini等工具者更佳。
2. 软实力：具备良好的审美与造型能力；出色的沟通能力与团队协作精神；能承受工作压力，有较强的解决问题能力。
3. 作品集：应聘者必须提供个人作品集或作品链接。
职能类别：
游戏场景设计师",10500.0,少于50人,9.259130536145614,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Other
HRBP（杭州）,https://jobs.51job.com/hangzhou/172055250.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.1-1.4万,浙江蚂蚁直聘企业管理咨询,民营,50-150人,2026/5/14 20:37,[blocked],12500.0,50-150人,9.433483923290392,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,HR_Admin
大区销售经理,https://jobs.51job.com/hangzhou-xhq/172046754.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,5千-1万,杭州新时空未来科技,民营,少于50人,2026/5/14 20:37,"一、岗位职责
主要负责政府、企事业等渠道的市场开拓、客户维护、项目跟单等具体工作。全程跟进项目对接、招投标流程、落地执行、进度管控及回款结算等全流程业务；挖掘客户合作需求，完成业绩目标，维护政企合作关系。
二、任职要求
1.本科及以上学历，有政企渠道销售、熟悉招投标全流程相关经验优先；
2.能接受出差，吃苦耐劳，熟悉电脑技能，抗压能力强，目标感清晰；
3.具备优秀的商务沟通、谈判能力，具备很好的团队合作精神，做事严谨负责；
4.有创业精神与主人翁意识，敢拼敢闯，执行力拉满，诚信靠谱；
5. 熟悉或期望对市政、文商旅等行业发展，有强烈成功的梦想。
三、薪资福利
工资+奖金提成。享受五险一金、带薪年假、出差补贴、师徒带教、清晰晋升通道，扁平化管理无内耗，给实干者、有创业梦想的年轻人充足的发展空间。
职能类别：
销售经理",7500.0,少于50人,8.922658299524402,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Bachelor,Private,Sales
美体美容师,https://jobs.51job.com/hangzhou/172040546.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,4-8千,杭州市上城区菲洛丹美容店（个体工商户）,民营,少于50人,2026/5/14 20:37,[blocked],6000.0,少于50人,8.699514748210191,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Other
足疗师,https://jobs.51job.com/hangzhou/172067902.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,3-4.9千,桐庐县横村镇桐江汇养生保健服务部（个体工商户）,民营,少于50人,2026/5/14 20:37,"【工作内容】
- 为客户提供专业的足部按摩服务，缓解疲劳、促进血液循环；
- 根据客户需求，提供个性化足疗方案，提升客户体验；
- 维护服务区域的整洁与卫生，确保服务环境舒适；
- 配合团队完成日常运营工作，协助提升服务质量。
【任职要求】
- 具备相关足疗或按摩工作经验，持有相关资格证书者优先；
- 熟悉足部穴位及按摩手法，具备良好的沟通能力；
- 工作认真负责，有耐心和亲和力，能适应灵活的工作时间；
职能类别：
足疗",3950.0000000000005,少于50人,8.281470857895167,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Other
裱花师,https://jobs.51job.com/hangzhou/172054011.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,5-7千,杭州余杭新枫绘食品商行,民营,少于50人,2026/5/14 20:37,"【工作内容】
- 负责蛋糕、面包等烘焙产品的裱花设计与制作，确保产品美观、符合客户需求；
- 根据节日或活动需求，独立完成定制化蛋糕的创意设计与装饰；
- 配合厨房团队完成面点制作及出品工作，保证产品质量与卫生标准；
- 保持工作区域整洁，合理使用原材料，控制成本。
【任职要求】
- 具备相关裱花或面点制作经验，有餐饮行业工作经验者优先；
- 熟悉各类裱花工具和材料，具备良好的审美能力和创意设计能力；
- 持有健康证，身体健康，能适应快节奏工作环境；
- 工作认真负责，有责任心，具备良好的沟通能力和团队协作精神。
职能类别：
面点师",6000.0,少于50人,8.699514748210191,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Other
销售经理,https://jobs.51job.com/hangzhou-gsq/172028034.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.8-2万,浙江网安信创电子技术,民营,少于50人,2026/5/14 20:37,[blocked],19000.0,少于50人,9.852194258148577,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Sales
销售专员（无经验小白）,https://jobs.51job.com/hangzhou-gsq/172070154.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6千-1.2万,上海宏族信息咨询,民营,50-150人,2026/5/14 20:37,[blocked],9000.0,50-150人,9.104979856318357,False,False,False,No AI Skills,Digital-Intensive,0-1 yr,Unspecified,Private,Sales
居家主播 （时间自由 小白可学）,https://jobs.51job.com/hangzhou/172056486.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,5千-1万,松滋市挽风仟亿文化传媒工作室（个体工商户）,民营,少于50人,2026/5/14 20:37,[blocked],7500.0,少于50人,8.922658299524402,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Other
外贸业务员,https://jobs.51job.com/hangzhou/172072032.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,5千-1万·13薪,台州悦康包装科技有限公司杭州,民营,50-150人,2026/5/14 20:37,"【工作内容】
- 负责开拓和维护海外市场，完成公司下达的销售目标；
- 与国外客户进行沟通，处理询盘、报价、订单及后续服务；
- 协调公司内部资源，确保订单顺利执行；
- 分析市场动态，收集并反馈竞争对手信息，协助制定销售策略。
【任职要求】
- 大专及以上学历，国际贸易、英语等相关专业优先；
- 英语听说读写流利，能熟练进行商务沟通；
- 具备良好的沟通能力和客户服务意识；
- 有外贸相关工作经验者优先，应届生也可考虑。
职能类别：
海外销售",8125.0,50-150人,9.002701007197938,False,False,False,No AI Skills,Digital-Intensive,0-1 yr,Associate,Private,Other
切配洗碗员,https://jobs.51job.com/hangzhou/172051110.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,4.5-5.5千,杭州萧山北干街道蛙鱼东巢火锅店（个体工商户）,民营,少于50人,2026/5/14 20:37,"岗位职责：
1.负责火锅店各类荤素食材的清洗、切配、装盘及预处理工作，确保出品规格统一、卫生达标
2.协同完成洗碗、餐具消毒及后厨区域日常清洁，保持操作间整洁有序
3. 按照出餐节奏高效配合灶台，及时备料、传菜、补充物料，保障出餐流畅
4.妥善保管食材，执行先进先出原则，协助做好原料验收与余料登记
5.遵守食品安全规范及厨房操作流程，落实个人卫生与工器具清洁要求

任职要求：
1.工作认真细致，具备基本刀工基础和厨房协作意识
2.身体健康，能适应快节奏、高温环境下的体力劳动
3. 服从安排，责任心强，无不良从业记录
4. 有餐饮后厨工作经验者优先，无经验者可带教培养
5.学历不限，年龄18-45周岁，持有效健康证
职能类别：
配菜/打荷",5000.0,少于50人,8.517193191416238,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,Private,Other
主播,https://jobs.51job.com/hangzhou/172029137.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,3-6千,杭州卓汇教育咨询,创业公司,50-150人,2026/5/14 20:37,"【工作内容】
- 负责直播节目或活动的主持工作，确保内容流畅、氛围活跃；
- 与团队协作，策划并执行直播内容，提升观众互动与参与度；
- 根据公司需求，完成各类线上活动及推广任务，展现专业形象。
【任职要求】
- 具备良好的语言表达能力和临场应变能力，普通话标准；
- 有主播、主持人相关经验者优先，具备一定的镜头感和表现力；
- 性格开朗，沟通能力强，能适应灵活的工作时间及高强度工作节奏。
-普通话标准，口齿清晰，镜头感自然，不怯镜头，表达流畅有亲和力
-具备基础直播控场、观众互动能力，能承接直播间各类提问
-形象气质端正，三观正，服从工作安排，工作态度稳定负责
-擅长语言表达，共情力强，具备基本的语言组织与临场应变能力
职能类别：
主播/主持人",4500.0,50-150人,8.411832675758411,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Other,Other
接发助理，技师，学徒,https://jobs.51job.com/hangzhou/172065516.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,4-8千,杭州市上城区优咔理发店（个体工商户）,民营,少于50人,2026/5/14 20:37,"【工作内容】
- 协助发型师完成顾客接发、修剪、造型等服务工作；
- 根据客户需求提供专业建议，提升客户满意度；
- 保持工作区域整洁，维护工具设备的正常使用；
- 学习并掌握接发技术及发型设计技巧，逐步成长为专业技师。
【任职要求】
- 对美发行业有浓厚兴趣，具备良好的沟通能力和团队协作精神；
- 有相关工作经验者优先，无经验者可接受培训；
- 工作认真负责，注重细节，具备较强的学习能力；
- 持有相关职业资格证书或接受过专业培训者优先考虑。
职能类别：
发型师",6000.0,少于50人,8.699514748210191,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,Private,Other
美业销售,https://jobs.51job.com/hangzhou-scq/172066093.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1-2万,杭州修芙缇医疗科技,民营,少于50人,2026/5/14 20:37,"岗位需要驻地杭州，全国出差，出差包吃住并且有出差补贴，薪资正常计算。

薪资福利：
1.试用期保底1-2w（面试完，根据经验定薪）。
转正底薪7300-9300+住宿补贴500+奖金+出货提成3-6%+打款金额2个点。
2.三个月可晋升升职加薪，团队提成和分红。
3.缴纳社保+报销差旅费+带薪年假。

要求：
1.上游厂家/代理商/美容院卖过家居类产品，销售能力强。

岗位职责：
1.负责合作店家机构下店面诊做销售升单。
2.负责在合作店家机构里进行人员培训，包括产品培训。
职能类别：
销售经理",15000.0,少于50人,9.615805480084347,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Sales
市场分析师,https://jobs.51job.com/hangzhou-gsq/172056629.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.2-1.4万·13薪,上海侃惠电子科技,民营,少于50人,2026/5/14 20:37,[blocked],14083.333333333334,少于50人,9.55274734411721,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Marketing
战略咨询助理,https://jobs.51job.com/hangzhou-xsq/172057787.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.1-1.3万·13薪,昆山市贝尔儿童用品,民营,500-1000人,2026/5/14 20:37,[blocked],13000.0,500-1000人,9.472704636443673,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,Private,Other
法务合规专员,https://jobs.51job.com/hangzhou-xsq/172075159.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1-1.4万·13薪,宁波美鹰家居集团,民营,150-500人,2026/5/14 20:37,[blocked],13000.0,150-500人,9.472704636443673,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,Private,Legal
市场调研专员,https://jobs.51job.com/hangzhou-xsq/172063471.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6-7千,杭州星拓源生物科技,外资（欧美）,50-150人,2026/5/14 20:38,"岗位待遇：
1、超人性的办公时间9:00-17:30，午休1.5小时；
2、入职缴纳五险一金，公积金12%比例缴纳；
3、司龄满1年后享受带薪年假，每年开放晋升渠道；
4、周末双休，法定节假日正常放假。
岗位职责：
1、维生素产品日常调研工作，收集客户需求及市场数据；
2、对收集到的市场或客户信息进行分析；
3、协助排查供应链环节中的各类小问题，如发货延迟、单据异常等，及时反馈并跟进解决；
4、配合完成业务相关的基础沟通工作，包括邮件往来、信息确认等。

任职要求：
1、熟练使用Excel、Word等办公软件，具备基础的数据分析能力；
2、有市场调研、数据分析等经验优先考虑；
3、能够看懂英文产品资料、订单信息，理解基本的业务英文邮件内容；能够简单回复英文基础沟通信息，满足日常业务沟通需求。
职能类别：
市场分析/调研人员",6500.0,50-150人,8.779557455883728,False,False,False,No AI Skills,Digital-Intensive,0-1 yr,Unspecified,Foreign,Marketing
医疗器械知识产权运营中心技术经纪人专员,https://jobs.51job.com/hangzhou-qtq/172058130.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,12-20万/年,浙江省医疗器械检验研究院（国家食品药品监督管理局杭州医疗器械质量监督检验中心）,事业单位,150-500人,2026/5/14 20:38,[blocked],13333.333333333334,150-500人,9.498022444427964,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,State-Owned,Operations
市场调研分析师,https://jobs.51job.com/hangzhou/172056617.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6-8千,合肥康烬百货,民营,50-150人,2026/5/14 20:38,[blocked],7000.0,50-150人,8.85366542803745,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Marketing
网球老师,https://jobs.51job.com/hangzhou-xhq/172058346.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,8-9千,浙江北麓实业控股集团,民营,150-500人,2026/5/14 20:38,[blocked],8500.0,150-500人,9.047821442478408,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Other
技术操作员,https://jobs.51job.com/hangzhou-scq/172058643.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6千-1万,浙江数汇云科技,民营,少于50人,2026/5/14 20:38,"一、岗位职责：
1、认识并学习国际金融基本知识，熟练平台系统操作过程；
2、有效实现盈利的稳步增长，完成独立从事操作的能力；
3、具有自信、冷静、理智、果断、坚定、胆量和勇气等操作员具备的品质。
二、职位要求：
1、热爱金融行业，有强烈的意愿进入金融领域，渴望成为金融职场中的精英；
2、人品端正，谦虚好学，自信果敢，具有良好的自我学习能力与团队合作精神；
3、对平台操作感兴趣、信念坚定、信心十足，敢于挑战自我，勇于探索，建立完整的操作分析系统与理念
三、薪酬制度：薪酬=底薪+工龄+红利+奖金等四、上班时间 周一至周五9:00-17:30，周六、周日双休，法定节假日按国家规定带薪休假。
职能类别：
股票/期货操盘手",8000.0,少于50人,8.987196820661973,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Other
市场分析师,https://jobs.51job.com/hangzhou-xsq/172057579.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1.1-1.3万·13薪,昆山市贝尔儿童用品,民营,500-1000人,2026/5/14 20:38,[blocked],13000.0,500-1000人,9.472704636443673,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Private,Marketing
法务助理,https://jobs.51job.com/hangzhou-scq/172060979.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1-1.2万,杭州忽飒商贸,民营,50-150人,2026/5/14 20:38,[blocked],11000.0,50-150人,9.305650551780507,False,False,False,No AI Skills,Traditional,0-1 yr,Unspecified,Private,Legal
坯布采购,https://jobs.51job.com/hangzhou-lpq/172054333.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,8千-1.2万,上海永宗实业,民营,50-150人,2026/5/14 20:38,"岗位职责：
1、制定面料采购计划，并负责一部分品类的采购工作，完成公司坯布品种订单的下单，保障交期、质量、成本。
2、了解面料市场信息，并熟悉市场变化，指定月采购计划。
3、负责坯布供应商管理，新供应商开拓。
4、负责面料采购计划有关特殊品种采购数据统计以及年度工作报告特殊品种有关数据分析，制定计划。
5、及时了解库存状况，调整库存。
6、坯布质量管控工作，以及对供应商质量要求的宣贯和指导。

任职要求：
1、专科及以上学历；纺织相关专业；
2、3年以上面料采购经验，条件优秀者科适当放宽；
3、掌握坯布、家纺面料、成本核算相关专业知识；
4、熟悉家纺面料供应商的分布,能够不断补充优质供应商资源库；
5、具有一定的行业敏感度，能够及时掌握国家相关产品的标准和政策变化，做好行业信息分析；
6、熟悉基本的采购流程，并能够按照流程完成采购任务；
7、具有较强的商务谈判能力，冷静分析问题，合理利用各种资源
职能类别：
面料辅料采购",10000.0,50-150人,9.210340371976184,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Associate,Private,Supply_Chain
黄金分析师,https://jobs.51job.com/hangzhou-bjq/172053645.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,12-24万/年,深圳恒盈亿软件科技,民营,少于50人,2026/5/14 20:38,[blocked],15000.0,少于50人,9.615805480084347,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Analyst
服装制版师/打版师,https://jobs.51job.com/hangzhou-bjq/172050952.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,1-1.5万·13薪,锐狮远东有限公司杭州代表处,外企代表处,少于50人,2026/5/14 20:38,"【工作内容】
- 根据设计师提供的款式图或样衣进行服装制版，确保版型符合设计要求；
- 负责样衣的试穿与调整，优化版型结构，提升服装穿着舒适度与美观度；
- 配合生产部门完成样衣制作及批量生产的版型确认工作；
- 协助完成面料、辅料的合理搭配与使用建议。
【任职要求】
- 对服装结构有一定了解，具备基本的制版技能；
- 具有良好的审美能力，能理解并实现设计意图；
- 工作认真细致，责任心强，具备团队协作精神。
职能类别：
打样/制版",13541.666666666666,少于50人,9.513526630963929,False,False,False,No AI Skills,Traditional,1-3 yr,Unspecified,Other,Other
景观设计助理（建模岗）,https://jobs.51job.com/hangzhou-gsq/172050811.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,4.5-8千,浙江城建规划设计院,民营,150-500人,2026/5/14 20:38,"1、根据主创设计师要求配合文本制作，包括排版，分析，建模、效果图等工作；
2、具备方案理解能力，对方案进行深入及细部设计。

任职资格：
1、热爱园林景观行业，专科及以上学历，园林景观、环艺等相关设计专业；
2、1-3年以上工作经验，具备排版和建模的相关能力及园林方案理解能力；
3、团队意识强、沟通能力强、为人处事成熟、敢于承担，有责任感；
4、熟练运用各类设计相关软件和相关AI辅助软件。
职能类别：
园艺/园林/景观设计",6250.0,150-500人,8.740336742730447,True,False,True,General-Purpose AI,Digital-Intensive,0-1 yr,Associate,Private,Design
法务主管,https://jobs.51job.com/hangzhou-xhq/172047490.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6千-1万·13薪,浙江商达公用集团,国企,150-500人,2026/5/14 20:38,"一、岗位职责：
1. 公司应收账款的法务催收
法律催收策略制定：根据公司应收账款情况，制定有效的法律催收策略，与欠款客户进行直接沟通，了解其财务状况及还款意愿，并尝试通过谈判达成还款协议，并处理可能出现的法律纠纷。
2. 合同起草与审核
根据业务需求，起草部分合同，确保合同条款的合法性、合规性和合理性。
对业务部门提交的合同进行法律审核，识别潜在的法律风险，并提出修改建议。
3. 外部律所管理
将公司的案情复杂的案件委托给外部律所处理，包括诉讼、仲裁、法律咨询等，并跟踪委托事项的进展。合理控制外部律所的费用支出，并对律所的服务质量和效果进行评估。
4. 诉讼与非诉讼事务处理
诉讼事务：代表公司参与各类诉讼活动，包括***、应诉、上诉等，维护公司的合法权益。
非诉讼事务：处理各类非诉讼法律事务，如仲裁、调解、法律咨询等，为公司提供全方位的法律支持。
二、任职要求
1.教育背景：法律专业本科及以上学历，具备扎实的法律理论基础和丰富的实践经验。
2.工作经验：5年法务或律师工作经验，应收账款催收法务经验优先。设施渔业、房地产建筑行业、环保及相关行业经验优先。
3.专业能力：精通合同法、公司法、民事诉讼法等相关法律法规；熟悉应收账款催收流程和相关法律法规。
职能类别：
法务主管",8666.666666666666,150-500人,9.06723952833551,False,False,False,No AI Skills,Traditional,3+ yr,Bachelor,State-Owned,Legal
建筑设计助理,https://jobs.51job.com/hangzhou/172047303.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,7千-1.3万·13薪,杭州筑鼎建筑工程设计,民营,少于50人,2026/5/14 20:38,"岗位职责
1.协助主创设计师/方案设计师完成建筑方案草图绘制、SU模型搭建、方案文本排版（PPT/画册），收集整理设计参考案例。
2. 负责CAD图纸的初步绘制、描图、修改，规范图层与标注，配合团队完成平、立、剖面图的基础绘制工作。
3. 收集项目前期资料（用地红线、规范条文、地质报告等），整理项目图纸、设计文件，做好版本控制与归档。
4. 参与项目例会，记录会议要点；协助完成汇报材料准备、图纸打印装订，配合主创对接甲方、施工方的基础沟通。
任职要求
1. 建筑学、城乡规划、环境设计、室内设计等相关专业优先
2. 熟练使用AutoCAD、SketchUp（SU）、Photoshop（PS）等软件，能快速出图、处理基础图纸；会Lumion渲染、Revit者优先。
3. 了解建筑设计基本流程、基础制图规范，有较强的空间感与审美能力，能准确理解设计师意图。
4. 工作细致认真、抗压性强，适应设计行业阶段性加班节奏，责任心与执行力突出。
5. 沟通表达清晰，乐于学习，愿意从基础岗位积累经验，有长期从事建筑设计行业的规划。
职能类别：
建筑设计师",10833.333333333334,少于50人,9.29038307964972,False,False,False,No AI Skills,Digital-Intensive,0-1 yr,Unspecified,Private,Design
植物设计师,https://jobs.51job.com/hangzhou-gsq/172050408.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,7.5千-1.2万,浙江城建规划设计院,民营,150-500人,2026/5/14 20:38,"工作职责：
1、负责各类项目的绿化设计工作，包括但不限于公园、居住区、商业区等。
2、根据项目需求，进行植物配置、绿化方案设计及施工图绘制。
3、与团队成员紧密合作，确保绿化设计与其他设计元素协调统一。
4、参与项目现场勘查和现场服务，确保设计方案的可行性和实施效果。
5、对绿化材料、植物品种及市场趋势保持敏感性，持续优化设计方案。
6、根据项目要求，确保绿化设计工作的顺利进行。

任职要求：
1、园林、景观、园艺或相关专业本科及以上学历。
2、5年及以上绿化设计工作经验。
3、熟练掌握相关设计软件。
4、对植物学有深入了解，熟悉各种植物的生长习性、养护要点及景观效果。
5、具备良好的沟通能力和团队协作精神，能够承受一定的工作压力。
职能类别：
园艺/园林/景观设计",9750.0,150-500人,9.185022563991893,False,False,False,No AI Skills,Digital-Intensive,3+ yr,Bachelor,Private,Design
医学总监,https://jobs.51job.com/hangzhou-bjq/172046094.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,6-10万,无锡云翼未来科技发展,民营,少于50人,2026/5/14 20:38,[blocked],80000.0,少于50人,11.289781913656018,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Unspecified,Private,Management
CAD制图员,https://jobs.51job.com/hangzhou/172047254.html?s=sou_sou_soulb&t=0_0&req=d3df0c11c6d331793539754d475d2d99,7千-1.3万·13薪,杭州筑鼎建筑工程设计,民营,少于50人,2026/5/14 20:38,"岗位职责
1. 负责建筑项目施工图、方案图的CAD绘制与深化，包括建筑平、立、剖面图，节点大样图、详图等，严格遵循国家设计规范与公司制图标准。
2. 配合主创建筑师、结构/机电工程师完成图纸会审、校对及审核，及时修改图纸问题，确保图纸精准、完整、可用于施工报审。
3. 负责图纸图层、标注、线型、图例等规范化管理，保证图纸统一性与可追溯性。
4. 整理项目图纸资料，完成电子版归档、打印、出图、版本控制等图档管理工作。
5. 对接各专业设计师，协调图纸之间的冲突与逻辑，确保建筑、结构、机电等专业图纸无缝衔接。
6. 配合项目进度完成阶段性图纸输出，参与方案汇报、施工图交底等相关工作。
7. 根据项目需求，使用BIM或相关软件进行模型校核、碰撞检查等，提升图纸准确度。
任职要求
1. 建筑学、建筑设计、土木工程、环境设计、室内设计等相关专业，本科及以上学历
2. 精通AutoCAD、天正CAD等绘图软件，能独立完成全套建筑施工图绘制与深化。
3. 熟悉建筑设计规范、消防规范、施工流程及图纸会审要点，具备良好的图纸审校能力。
4. 具备扎实的建筑识图能力，能准确理解设计师意图并转化为规范图纸。
5. 工作严谨细致，抗压强，能适应设计行业阶段性高强度的工作节奏。
6. 具备良好的沟通协作能力，能与建筑、结构、机电等多专业高效配合。
7. 会使用SketchUp、Revit、PS等软件者优先。
职能类别：
建筑设计师",10833.333333333334,少于50人,9.29038307964972,False,False,False,No AI Skills,Digital-Intensive,1-3 yr,Bachelor,Private,Other
